date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:48:29	880/880	---MCZ	200	added ('OK')	application/rss+xml	etag:%2298c81fcf77b9efe1082eb298abc5308f%22	https://constructionbim.faro.com/zh/feed/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/zh/feed/index.html	(from https://constructionbim.faro.com/zh/)
22:48:29	773/773	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d889298c3f312553f38740a58a02ce78%22	https://constructionbim.faro.com/zh/comments/feed/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/zh/comments/feed/index.html	(from https://constructionbim.faro.com/zh/)
22:48:30	132/132	---MC-	404	error ('Not%20Found')	text/xml	date:Wed,%2003%20Oct%202018%2020:48:27%20GMT	https://constructionbim.faro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstructionbim.faro.com%2Fzh%2F&format=xml	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-json/oembed/1.0/embed034e	(from https://constructionbim.faro.com/zh/)
22:48:30	29946/29946	---M--	200	added ('OK')	image/png	etag:%2274fa-5699d69486ff3%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2016/12/logo_faro_vertical_bim_solutions-2-1-2.png	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2016/12/logo_faro_vertical_bim_solutions-2-1-2.png	(from https://constructionbim.faro.com/zh/)
22:48:30	29914/29914	---M--	200	added ('OK')	image/png	etag:%2274da-5699d9cf6af2b%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2016/12/Construction-BIM-mobile-logo-4.png	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2016/12/Construction-BIM-mobile-logo-4.png	(from https://constructionbim.faro.com/zh/)
22:48:31	174732/174732	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:28%20GMT	https://constructionbim.faro.com/zh/architecture/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/zh/architecture/index.html	(from https://constructionbim.faro.com/zh/)
22:48:31	73/73	---MC-	404	error ('Not%20Found')	application/json	date:Wed,%2003%20Oct%202018%2020:48:28%20GMT	https://constructionbim.faro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstructionbim.faro.com%2Fja%2F	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-json/oembed/1.0/embedb2ac	(from https://constructionbim.faro.com/ja/)
22:48:31	174799/174799	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:29%20GMT	https://constructionbim.faro.com/zh/construction/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/zh/construction/index.html	(from https://constructionbim.faro.com/zh/)
22:48:31	167283/167283	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:29%20GMT	https://constructionbim.faro.com/zh/civil-survey/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/zh/civil-survey/index.html	(from https://constructionbim.faro.com/zh/)
22:48:31	132023/132023	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:29%20GMT	https://constructionbim.faro.com/zh/contact-us/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/zh/contact-us/index.html	(from https://constructionbim.faro.com/zh/)
22:48:32	132/132	---MC-	404	error ('Not%20Found')	text/xml	date:Wed,%2003%20Oct%202018%2020:48:30%20GMT	https://constructionbim.faro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstructionbim.faro.com%2Fja%2F&format=xml	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-json/oembed/1.0/embed2216	(from https://constructionbim.faro.com/ja/)
22:48:34	166853/166853	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:30%20GMT	https://constructionbim.faro.com/zh/engineering/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/zh/engineering/index.html	(from https://constructionbim.faro.com/zh/)
22:48:34	885/885	---MCZ	200	added ('OK')	application/rss+xml	etag:%2298c81fcf77b9efe1082eb298abc5308f%22	https://constructionbim.faro.com/ja/feed/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/ja/feed/index.html	(from https://constructionbim.faro.com/ja/)
22:48:34	167319/167319	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:30%20GMT	https://constructionbim.faro.com/zh/heritage/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/zh/heritage/index.html	(from https://constructionbim.faro.com/zh/)
22:48:34	175468/175468	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:30%20GMT	https://constructionbim.faro.com/zh/facility-management/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/zh/facility-management/index.html	(from https://constructionbim.faro.com/zh/)
22:48:35	29946/29946	---M--	200	added ('OK')	image/png	etag:%2274fa-5699dc6e7121d%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2016/12/logo_faro_vertical_bim_solutions-2-1-7.png	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2016/12/logo_faro_vertical_bim_solutions-2-1-7.png	(from https://constructionbim.faro.com/ja/)
22:48:35	776/776	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d889298c3f312553f38740a58a02ce78%22	https://constructionbim.faro.com/ja/comments/feed/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/ja/comments/feed/index.html	(from https://constructionbim.faro.com/ja/)
22:48:36	29946/29946	---M--	200	added ('OK')	image/png	etag:%2274fa-5699dc9a2663f%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2016/12/logo_faro_vertical_bim_solutions-2-1-4.png	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2016/12/logo_faro_vertical_bim_solutions-2-1-4.png	(from https://constructionbim.faro.com/ja/)
22:48:37	180523/180523	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:34%20GMT	https://constructionbim.faro.com/ja/architecture/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/ja/architecture/index.html	(from https://constructionbim.faro.com/ja/)
22:48:37	73/73	---MC-	404	error ('Not%20Found')	application/json	date:Wed,%2003%20Oct%202018%2020:48:34%20GMT	https://constructionbim.faro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstructionbim.faro.com%2Fko%2F	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-json/oembed/1.0/embed87d7	(from https://constructionbim.faro.com/ko/)
22:48:37	180408/180408	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:35%20GMT	https://constructionbim.faro.com/ja/construction/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/ja/construction/index.html	(from https://constructionbim.faro.com/ja/)
22:48:37	171147/171147	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:35%20GMT	https://constructionbim.faro.com/ja/civil-survey/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/ja/civil-survey/index.html	(from https://constructionbim.faro.com/ja/)
22:48:38	172928/172928	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:36%20GMT	https://constructionbim.faro.com/ja/engineering/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/ja/engineering/index.html	(from https://constructionbim.faro.com/ja/)
22:48:38	172666/172666	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:36%20GMT	https://constructionbim.faro.com/ja/heritage/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/ja/heritage/index.html	(from https://constructionbim.faro.com/ja/)
22:48:38	132506/132506	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:35%20GMT	https://constructionbim.faro.com/ja/contact-us/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/ja/contact-us/index.html	(from https://constructionbim.faro.com/ja/)
22:48:38	132/132	---MC-	404	error ('Not%20Found')	text/xml	date:Wed,%2003%20Oct%202018%2020:48:36%20GMT	https://constructionbim.faro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstructionbim.faro.com%2Fko%2F&format=xml	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-json/oembed/1.0/embed9e84	(from https://constructionbim.faro.com/ko/)
22:48:38	181932/181932	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:36%20GMT	https://constructionbim.faro.com/ja/facility-management/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/ja/facility-management/index.html	(from https://constructionbim.faro.com/ja/)
22:48:38	29946/29946	---M--	200	added ('OK')	image/png	etag:%2274fa-5699d6ff7e53c%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2016/12/logo_faro_vertical_bim_solutions-2-1-3.png	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2016/12/logo_faro_vertical_bim_solutions-2-1-3.png	(from https://constructionbim.faro.com/ko/)
22:48:38	872/872	---MCZ	200	added ('OK')	application/rss+xml	etag:%2298c81fcf77b9efe1082eb298abc5308f%22	https://constructionbim.faro.com/ko/feed/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/ko/feed/index.html	(from https://constructionbim.faro.com/ko/)
22:48:39	29914/29914	---M--	200	added ('OK')	image/png	etag:%2274da-5699dc415d4b6%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2016/12/Construction-BIM-mobile-logo-5.png	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2016/12/Construction-BIM-mobile-logo-5.png	(from https://constructionbim.faro.com/ko/)
22:48:39	767/767	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d889298c3f312553f38740a58a02ce78%22	https://constructionbim.faro.com/ko/comments/feed/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/ko/comments/feed/index.html	(from https://constructionbim.faro.com/ko/)
22:48:39	178097/178097	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:37%20GMT	https://constructionbim.faro.com/ko/construction/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/ko/construction/index.html	(from https://constructionbim.faro.com/ko/)
22:48:39	177395/177395	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:37%20GMT	https://constructionbim.faro.com/ko/architecture/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/ko/architecture/index.html	(from https://constructionbim.faro.com/ko/)
22:48:39	169687/169687	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:37%20GMT	https://constructionbim.faro.com/ko/engineering/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/ko/engineering/index.html	(from https://constructionbim.faro.com/ko/)
22:48:40	168704/168704	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:38%20GMT	https://constructionbim.faro.com/ko/civil-survey/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/ko/civil-survey/index.html	(from https://constructionbim.faro.com/ko/)
22:48:40	131535/131535	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:38%20GMT	https://constructionbim.faro.com/ko/contact-us/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/ko/contact-us/index.html	(from https://constructionbim.faro.com/ko/)
22:48:40	73/73	---MC-	404	error ('Not%20Found')	application/json	date:Wed,%2003%20Oct%202018%2020:48:37%20GMT	https://constructionbim.faro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstructionbim.faro.com%2Fes%2F	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-json/oembed/1.0/embedeb5e	(from https://constructionbim.faro.com/es/)
22:48:40	169630/169630	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:38%20GMT	https://constructionbim.faro.com/ko/heritage/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/ko/heritage/index.html	(from https://constructionbim.faro.com/ko/)
22:48:41	132/132	---MC-	404	error ('Not%20Found')	text/xml	date:Wed,%2003%20Oct%202018%2020:48:38%20GMT	https://constructionbim.faro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstructionbim.faro.com%2Fes%2F&format=xml	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-json/oembed/1.0/embed4fd7	(from https://constructionbim.faro.com/es/)
22:48:41	177837/177837	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:38%20GMT	https://constructionbim.faro.com/ko/facility-management/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/ko/facility-management/index.html	(from https://constructionbim.faro.com/ko/)
22:48:41	847/847	---MCZ	200	added ('OK')	application/rss+xml	etag:%2298c81fcf77b9efe1082eb298abc5308f%22	https://constructionbim.faro.com/es/feed/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/es/feed/index.html	(from https://constructionbim.faro.com/es/)
22:48:41	29946/29946	---M--	200	added ('OK')	image/png	etag:%2274fa-5699d6566ec75%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2016/12/logo_faro_vertical_bim_solutions-2-1.png	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2016/12/logo_faro_vertical_bim_solutions-2-1.png	(from https://constructionbim.faro.com/es/)
22:48:41	29914/29914	---M--	200	added ('OK')	image/png	etag:%2274da-5699d614f0753%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2016/12/Construction-BIM-mobile-logo-2.png	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2016/12/Construction-BIM-mobile-logo-2.png	(from https://constructionbim.faro.com/es/)
22:48:42	180406/180406	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:40%20GMT	https://constructionbim.faro.com/es/arquitectura/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/es/arquitectura/index.html	(from https://constructionbim.faro.com/es/)
22:48:42	742/742	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d889298c3f312553f38740a58a02ce78%22	https://constructionbim.faro.com/es/comments/feed/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/es/comments/feed/index.html	(from https://constructionbim.faro.com/es/)
22:48:42	181210/181210	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:40%20GMT	https://constructionbim.faro.com/es/construccion/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/es/construccion/index.html	(from https://constructionbim.faro.com/es/)
22:48:42	73/73	---MC-	404	error ('Not%20Found')	application/json	date:Wed,%2003%20Oct%202018%2020:48:40%20GMT	https://constructionbim.faro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstructionbim.faro.com%2Ffr%2F	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-json/oembed/1.0/embed2eb6	(from https://constructionbim.faro.com/fr/)
22:48:42	172059/172059	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:40%20GMT	https://constructionbim.faro.com/es/ingenieria/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/es/ingenieria/index.html	(from https://constructionbim.faro.com/es/)
22:48:42	172314/172314	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:41%20GMT	https://constructionbim.faro.com/es/obra-civil-topografia/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/es/obra-civil-topografia/index.html	(from https://constructionbim.faro.com/es/)
22:48:43	132/132	---MC-	404	error ('Not%20Found')	text/xml	date:Wed,%2003%20Oct%202018%2020:48:41%20GMT	https://constructionbim.faro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstructionbim.faro.com%2Ffr%2F&format=xml	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-json/oembed/1.0/embed4255	(from https://constructionbim.faro.com/fr/)
22:48:45	132655/132655	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:41%20GMT	https://constructionbim.faro.com/es/contacto/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/es/contacto/index.html	(from https://constructionbim.faro.com/es/)
22:48:45	846/846	---MCZ	200	added ('OK')	application/rss+xml	etag:%2298c81fcf77b9efe1082eb298abc5308f%22	https://constructionbim.faro.com/fr/feed/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/fr/feed/index.html	(from https://constructionbim.faro.com/fr/)
22:48:46	170978/170978	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:41%20GMT	https://constructionbim.faro.com/es/patrimonio-cultural/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/es/patrimonio-cultural/index.html	(from https://constructionbim.faro.com/es/)
22:48:46	180115/180115	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:42%20GMT	https://constructionbim.faro.com/es/gestion-de-instalaciones/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/es/gestion-de-instalaciones/index.html	(from https://constructionbim.faro.com/es/)
22:48:46	742/742	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d889298c3f312553f38740a58a02ce78%22	https://constructionbim.faro.com/fr/comments/feed/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/fr/comments/feed/index.html	(from https://constructionbim.faro.com/fr/)
22:48:46	29946/29946	---M--	200	added ('OK')	image/png	etag:%2274fa-5699d93dff0e9%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2016/12/logo_faro_vertical_bim_solutions-2-1-5.png	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2016/12/logo_faro_vertical_bim_solutions-2-1-5.png	(from https://constructionbim.faro.com/fr/)
22:48:47	29914/29914	---M--	200	added ('OK')	image/png	etag:%2274da-5699d62be9380%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2016/12/Construction-BIM-mobile-logo-3.png	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2016/12/Construction-BIM-mobile-logo-3.png	(from https://constructionbim.faro.com/fr/)
22:48:48	182673/182673	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:45%20GMT	https://constructionbim.faro.com/fr/architecture/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/fr/architecture/index.html	(from https://constructionbim.faro.com/fr/)
22:48:48	73/73	---MC-	404	error ('Not%20Found')	application/json	date:Wed,%2003%20Oct%202018%2020:48:45%20GMT	https://constructionbim.faro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstructionbim.faro.com%2Fit%2F	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-json/oembed/1.0/embed9e4b	(from https://constructionbim.faro.com/it/)
22:48:48	184059/184059	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:46%20GMT	https://constructionbim.faro.com/fr/construction/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/fr/construction/index.html	(from https://constructionbim.faro.com/fr/)
22:48:48	182584/182584	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:46%20GMT	https://constructionbim.faro.com/fr/genie-civil-et-arpentage/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/fr/genie-civil-et-arpentage/index.html	(from https://constructionbim.faro.com/fr/)
22:48:49	131996/131996	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:46%20GMT	https://constructionbim.faro.com/fr/contact/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/fr/contact/index.html	(from https://constructionbim.faro.com/fr/)
22:48:49	174474/174474	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:47%20GMT	https://constructionbim.faro.com/fr/ingenierie/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/fr/ingenierie/index.html	(from https://constructionbim.faro.com/fr/)
22:48:49	132/132	---MC-	404	error ('Not%20Found')	text/xml	date:Wed,%2003%20Oct%202018%2020:48:47%20GMT	https://constructionbim.faro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstructionbim.faro.com%2Fit%2F&format=xml	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-json/oembed/1.0/embedc0b4	(from https://constructionbim.faro.com/it/)
22:48:49	173387/173387	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:47%20GMT	https://constructionbim.faro.com/fr/monuments-historiques/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/fr/monuments-historiques/index.html	(from https://constructionbim.faro.com/fr/)
22:48:49	188556/188556	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:47%20GMT	https://constructionbim.faro.com/fr/gestion-des-installations/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/fr/gestion-des-installations/index.html	(from https://constructionbim.faro.com/fr/)
22:48:49	845/845	---MCZ	200	added ('OK')	application/rss+xml	etag:%2298c81fcf77b9efe1082eb298abc5308f%22	https://constructionbim.faro.com/it/feed/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/it/feed/index.html	(from https://constructionbim.faro.com/it/)
22:48:50	736/736	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d889298c3f312553f38740a58a02ce78%22	https://constructionbim.faro.com/it/comments/feed/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/it/comments/feed/index.html	(from https://constructionbim.faro.com/it/)
22:48:50	26159/26159	---M--	200	added ('OK')	image/png	etag:%22662f-5699d5844cc1d%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2016/12/logo_cam2_vertical_construction-bim.png	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2016/12/logo_cam2_vertical_construction-bim.png	(from https://constructionbim.faro.com/it/)
22:48:50	25795/25795	---M--	200	added ('OK')	image/png	etag:%2264c3-5699d55e0ee1b%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2016/12/cam2_logo_mobil_construction-bim.png	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2016/12/cam2_logo_mobil_construction-bim.png	(from https://constructionbim.faro.com/it/)
22:48:50	182042/182042	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:48%20GMT	https://constructionbim.faro.com/it/architettura/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/it/architettura/index.html	(from https://constructionbim.faro.com/it/)
22:48:50	182362/182362	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:48%20GMT	https://constructionbim.faro.com/it/edilizia/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/it/edilizia/index.html	(from https://constructionbim.faro.com/it/)
22:48:50	73/73	---MC-	404	error ('Not%20Found')	application/json	date:Wed,%2003%20Oct%202018%2020:48:48%20GMT	https://constructionbim.faro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstructionbim.faro.com%2Fsg%2F	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-json/oembed/1.0/embedabc2	(from https://constructionbim.faro.com/sg/)
22:48:51	174067/174067	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:48%20GMT	https://constructionbim.faro.com/it/ingegneria/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/it/ingegneria/index.html	(from https://constructionbim.faro.com/it/)
22:48:51	173448/173448	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:49%20GMT	https://constructionbim.faro.com/it/ingegneria-civile-rilievi/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/it/ingegneria-civile-rilievi/index.html	(from https://constructionbim.faro.com/it/)
22:48:51	132158/132158	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:49%20GMT	https://constructionbim.faro.com/it/contatto/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/it/contatto/index.html	(from https://constructionbim.faro.com/it/)
22:48:51	172221/172221	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:49%20GMT	https://constructionbim.faro.com/it/beni-culturali/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/it/beni-culturali/index.html	(from https://constructionbim.faro.com/it/)
22:48:51	132/132	---MC-	404	error ('Not%20Found')	text/xml	date:Wed,%2003%20Oct%202018%2020:48:49%20GMT	https://constructionbim.faro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstructionbim.faro.com%2Fsg%2F&format=xml	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-json/oembed/1.0/embed8b17	(from https://constructionbim.faro.com/sg/)
22:48:54	757/757	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d889298c3f312553f38740a58a02ce78%22	https://constructionbim.faro.com/sg/comments/feed/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/sg/comments/feed/index.html	(from https://constructionbim.faro.com/sg/)
22:48:54	866/866	---MCZ	200	added ('OK')	application/rss+xml	etag:%2298c81fcf77b9efe1082eb298abc5308f%22	https://constructionbim.faro.com/sg/feed/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/sg/feed/index.html	(from https://constructionbim.faro.com/sg/)
22:48:54	172544/172544	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:49%20GMT	https://constructionbim.faro.com/it/gestione-di-strutture/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/it/gestione-di-strutture/index.html	(from https://constructionbim.faro.com/it/)
22:48:54	78780/78780	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:50%20GMT	https://constructionbim.faro.com/it/download/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/it/download/index.html	(from https://constructionbim.faro.com/it/)
22:48:55	176373/176373	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:48:53%20GMT	https://constructionbim.faro.com/sg/architecture/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/sg/architecture/index.html	(from https://constructionbim.faro.com/sg/)
